longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-NI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALDH-AL-DH-BB,ALDH-AL-DH-NI,FAPAR300-RT0-FAPAR,GDMP300-RT0-GDMP,LAI300-RT0-LAI,SWI1km-SWI-002,SWI1km-SWI-100,SWI1km-SWI-040,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-060,SWI1km-SWI-015,SWI1km-SWI-020,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-SWIR,TOCR-REF-NOR-RED,VCI_y,FCOVER300-RT0-FCOVER,ALDH-AL-DH-VI,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
3.63,44.63,0.2656396,172.5,1235.0,984.0,1761.0,2363.0,962.0,25.0,1335.5625,7.75,135.0,160.0,159.0,175.0,153.0,140.0,145.0,198.0,409.0,449.0,30.0,2.0,250.0,83.0,282.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.63,44.64,0.27018854,165.66666666666666,1236.0,985.0,1747.0,2428.0,963.0,89.0,1495.416666666667,1.75,136.0,163.0,160.0,175.0,153.0,140.0,145.0,198.0,379.0,472.0,21.0,2.0,225.0,98.58333333333331,262.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.63,44.65,0.2656396,178.58333333333337,1239.0,986.0,1979.0,2672.0,963.0,33.0,1538.75,7.0,135.0,157.0,156.0,175.0,151.0,139.0,144.0,198.0,427.0,547.0,12.0,2.0,237.0,96.08333333333331,351.0,276.49527,281.04892,0.1723399,2.1853216,0.0,0.00011127049,280.9007,281.349,281.31943,281.28064,281.2958,-4471982.5,12085617.0,-4928990.0,87987.17,14475786.0,25583468.0,0.0030011097,0.3521082,0.35106876,0.34769568,0.37514
3.64,44.42,0.37605044,208.77777777777774,1228.0,979.0,1765.0,2280.0,960.0,54.33333333333334,1462.5555555555554,5.0,131.0,153.0,142.0,175.0,138.0,132.0,134.0,198.0,371.0,442.0,6.0,4.0,147.0,94.22222222222223,254.0,277.49643,282.62164,0.1642728,2.2671106,2.3427784,9.8747405e-05,282.3368,282.7889,282.75253,282.68585,282.65778,-4787831.5,12423977.0,-5355694.0,90546.03,14748765.0,25769978.0,0.0032346665,0.33797938,0.34015235,0.33980992,0.38352075
3.64,44.44,0.41398227,196.08333333333331,1228.0,980.0,1739.0,2156.0,961.0,17.0,1614.083333333333,8.5,136.0,160.0,148.0,175.0,143.0,137.0,138.0,198.0,303.0,435.0,4.0,10.0,146.0,92.25,318.0,277.49643,282.62164,0.1642728,2.2671106,2.3427784,9.8747405e-05,282.3368,282.7889,282.75253,282.68585,282.65778,-4787831.5,12423977.0,-5355694.0,90546.03,14748765.0,25769978.0,0.0032346665,0.33797938,0.34015235,0.33980992,0.38352075
3.64,44.44,0.41398227,196.08333333333331,1228.0,980.0,1739.0,2156.0,961.0,17.0,1614.083333333333,8.5,136.0,160.0,148.0,175.0,143.0,137.0,138.0,198.0,303.0,435.0,4.0,10.0,146.0,92.25,318.0,277.49643,282.62164,0.1642728,2.2671106,2.3427784,9.8747405e-05,282.3368,282.7889,282.75253,282.68585,282.65778,-4787831.5,12423977.0,-5355694.0,90546.03,14748765.0,25769978.0,0.0032346665,0.33797938,0.34015235,0.33980992,0.38352075
3.64,44.48,0.41930556,178.88888888888889,1243.0,990.0,1605.0,2091.0,966.0,86.33333333333331,1470.0,2.0,129.0,155.0,143.0,175.0,137.0,130.0,133.0,198.0,299.0,453.0,12.0,13.0,250.0,80.33333333333333,354.0,276.97183,281.80896,0.15312774,2.0433805,0.17847204,9.2774484e-05,281.69318,282.1149,282.09393,282.06152,282.07675,-4345133.0,12459850.0,-5233925.5,89150.945,14630792.0,25615316.0,0.0031581307,0.43694302,0.43581763,0.43168563,0.47046417
3.64,44.49,0.41930556,186.88888888888889,1239.0,987.0,1718.0,2179.0,964.0,75.66666666666667,1575.5555555555554,3.0,133.0,154.0,145.0,175.0,140.0,134.0,136.0,198.0,266.0,463.0,24.0,19.0,234.0,87.55555555555556,321.0,276.97183,281.80896,0.15312774,2.0433805,0.17847204,9.2774484e-05,281.69318,282.1149,282.09393,282.06152,282.07675,-4345133.0,12459850.0,-5233925.5,89150.945,14630792.0,25615316.0,0.0031581307,0.43694302,0.43581763,0.43168563,0.47046417
3.64,44.5,0.41930556,170.41666666666666,1226.0,977.5,1893.0,2507.5,958.5,33.0,1497.5,7.0,128.0,152.0,144.0,175.0,138.0,130.0,132.0,198.0,366.0,473.5,14.5,3.5,250.0,82.16666666666667,285.0,276.97183,281.80896,0.15312774,2.0433805,0.17847204,9.2774484e-05,281.69318,282.1149,282.09393,282.06152,282.07675,-4345133.0,12459850.0,-5233925.5,89150.945,14630792.0,25615316.0,0.0031581307,0.43694302,0.43581763,0.43168563,0.47046417
3.64,44.53,0.3353915,170.11111111111111,1233.0,982.0,1854.0,2355.0,962.0,54.33333333333334,1454.888888888889,5.0,132.0,162.0,151.0,175.0,145.0,135.0,138.0,198.0,381.0,456.0,22.0,1.0,250.0,84.55555555555556,290.0,276.97183,281.80896,0.15312774,2.0433805,0.17847204,9.2774484e-05,281.69318,282.1149,282.09393,282.06152,282.07675,-4345133.0,12459850.0,-5233925.5,89150.945,14630792.0,25615316.0,0.0031581307,0.43694302,0.43581763,0.43168563,0.47046417
3.64,44.54,0.3353915,164.22222222222226,1213.0,969.0,1763.0,2440.0,954.0,22.33333333333333,1655.4444444444446,8.0,132.0,163.0,153.0,175.0,146.5,135.5,139.5,198.0,478.0,504.0,19.0,3.0,250.0,97.88888888888887,287.0,276.97183,281.80896,0.15312774,2.0433805,0.17847204,9.2774484e-05,281.69318,282.1149,282.09393,282.06152,282.07675,-4345133.0,12459850.0,-5233925.5,89150.945,14630792.0,25615316.0,0.0031581307,0.43694302,0.43581763,0.43168563,0.47046417
3.64,44.56,0.3353915,190.77777777777774,1228.0,980.0,1778.0,2286.0,959.0,1.0,1562.7777777777776,10.0,132.0,161.0,153.0,175.0,147.0,136.0,140.0,198.0,447.0,452.0,27.0,2.0,178.0,94.0,311.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.64,44.59,0.3353915,199.22222222222226,1239.0,987.0,1503.0,1988.0,963.0,33.0,1723.111111111111,7.0,139.0,161.0,157.0,175.0,151.0,142.0,145.0,198.0,300.0,474.0,10.0,8.0,225.0,104.33333333333331,220.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.64,44.6,0.3353915,201.11111111111111,1238.0,987.0,1418.0,1882.0,963.0,43.66666666666666,1535.2222222222224,6.0,142.0,160.0,158.0,175.0,154.0,145.0,148.0,198.0,280.0,460.0,13.748649378714209,18.0,220.0,94.88888888888887,182.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.64,44.61,0.27018854,192.33333333333331,1231.0,982.0,1576.0,2054.0,961.0,25.0,1395.083333333333,7.75,141.0,158.0,158.0,175.0,153.0,144.0,147.0,198.0,305.0,378.0,11.0,1.0,229.0,88.41666666666669,214.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.64,44.62,0.2656396,167.33333333333334,1238.0,986.0,1945.0,2680.0,963.0,1.0,1660.888888888889,10.0,133.0,155.0,155.0,175.0,150.0,137.0,142.0,198.0,475.0,501.0,21.0,3.0,250.0,99.77777777777777,328.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.64,44.63,0.27018854,172.83333333333337,1237.0,985.0,1886.0,2550.0,963.0,1.0,1654.5,10.0,134.0,159.0,159.0,175.0,153.0,139.0,144.0,198.0,456.0,475.0,36.0,1.0,250.0,96.91666666666669,337.0,276.62576,281.2904,0.15455736,2.1258287,0.007769823,0.00010344235,281.1557,281.56558,281.5331,281.48663,281.48605,-4472980.0,12414226.0,-5059320.5,88293.85,14542312.0,25561842.0,0.0030793773,0.35604638,0.3543703,0.35145602,0.38373718
3.64,44.71,0.22595705,186.11111111111111,1210.0,968.0,2063.0,2729.0,954.0,1.0,1753.333333333333,10.0,134.0,164.0,161.0,175.0,154.0,139.0,145.0,198.0,428.0,554.0,31.0,1.0,200.0,98.77777777777777,370.0,276.49527,281.04892,0.1723399,2.1853216,0.0,0.00011127049,280.9007,281.349,281.31943,281.28064,281.2958,-4471982.5,12085617.0,-4928990.0,87987.17,14475786.0,25583468.0,0.0030011097,0.3521082,0.35106876,0.34769568,0.37514
3.64,44.72,0.22595705,192.25,1237.0,985.0,1827.0,2460.0,963.0,1.0,1704.75,10.0,137.0,165.0,162.0,175.0,155.0,142.0,147.0,198.0,396.0,490.0,22.0,2.0,220.0,97.25,282.0,276.49527,281.04892,0.1723399,2.1853216,0.0,0.00011127049,280.9007,281.349,281.31943,281.28064,281.2958,-4471982.5,12085617.0,-4928990.0,87987.17,14475786.0,25583468.0,0.0030011097,0.3521082,0.35106876,0.34769568,0.37514
3.64,44.73,0.22595705,192.33333333333331,1207.0,966.0,1946.0,2411.0,953.0,22.33333333333333,1579.5555555555554,8.0,138.0,166.0,162.0,175.0,156.0,143.0,148.0,198.0,382.0,457.0,15.0,1.0,140.0,95.33333333333331,375.0,276.49527,281.04892,0.1723399,2.1853216,0.0,0.00011127049,280.9007,281.349,281.31943,281.28064,281.2958,-4471982.5,12085617.0,-4928990.0,87987.17,14475786.0,25583468.0,0.0030011097,0.3521082,0.35106876,0.34769568,0.37514
3.64,44.73,0.22595705,192.33333333333331,1207.0,966.0,1946.0,2411.0,953.0,22.33333333333333,1579.5555555555554,8.0,138.0,166.0,162.0,175.0,156.0,143.0,148.0,198.0,382.0,457.0,15.0,1.0,140.0,95.33333333333331,375.0,276.49527,281.04892,0.1723399,2.1853216,0.0,0.00011127049,280.9007,281.349,281.31943,281.28064,281.2958,-4471982.5,12085617.0,-4928990.0,87987.17,14475786.0,25583468.0,0.0030011097,0.3521082,0.35106876,0.34769568,0.37514
3.64,44.74,0.22595705,202.0,1230.0,982.0,1516.0,1945.0,961.0,22.33333333333333,1520.888888888889,8.0,138.0,168.0,164.0,175.0,158.0,143.0,148.0,198.0,310.0,399.0,17.0,5.0,225.0,102.11111111111113,238.0,276.49527,281.04892,0.1723399,2.1853216,0.0,0.00011127049,280.9007,281.349,281.31943,281.28064,281.2958,-4471982.5,12085617.0,-4928990.0,87987.17,14475786.0,25583468.0,0.0030011097,0.3521082,0.35106876,0.34769568,0.37514
3.64,44.79,0.23157923,177.11111111111111,1237.0,985.0,1750.0,2396.0,963.0,75.66666666666667,1723.0,3.0,141.0,169.0,167.0,175.0,161.0,146.5,151.5,198.0,405.0,501.0,28.0,6.0,160.0,110.66666666666669,233.0,276.50748,280.98434,0.17551643,2.2258458,0.0,0.00011422635,280.8701,281.32712,281.29907,281.26724,281.30133,-4533391.0,12002202.0,-4892814.5,88037.2,14409620.0,25606436.0,0.0029223065,0.35393298,0.35310227,0.34909874,0.3719485
3.65,44.42,0.37605044,215.88888888888889,1227.0,980.0,1791.0,2075.0,961.0,54.33333333333334,1870.555555555556,5.0,135.0,156.0,146.0,175.0,141.0,136.0,137.0,198.0,232.0,438.0,11.0,18.0,122.0,117.22222222222223,307.0,276.819,282.1295,0.15934578,2.1660032,0.2014696,8.6179134e-05,281.9758,282.3521,282.32236,282.2622,282.23328,-4635643.0,12497523.0,-5225019.0,88918.43,14803388.0,25742658.0,0.0034606871,0.34954286,0.34821862,0.34091178,0.3867392
3.65,44.43,0.41398227,206.88888888888889,1271.0,1010.0,1442.0,1827.0,980.0,75.66666666666667,1711.666666666667,3.0,136.0,158.0,147.0,175.0,142.0,137.0,138.0,198.0,188.0,414.0,10.0,3.0,143.0,98.22222222222223,296.0,276.819,282.1295,0.15934578,2.1660032,0.2014696,8.6179134e-05,281.9758,282.3521,282.32236,282.2622,282.23328,-4635643.0,12497523.0,-5225019.0,88918.43,14803388.0,25742658.0,0.0034606871,0.34954286,0.34821862,0.34091178,0.3867392
3.65,44.44,0.41398227,180.25,1270.0,1009.0,1497.0,2000.0,978.0,49.0,1514.333333333333,5.5,135.0,159.0,147.0,175.0,142.0,136.0,137.0,198.0,301.0,455.0,27.0,20.0,236.0,89.08333333333331,200.0,276.819,282.1295,0.15934578,2.1660032,0.2014696,8.6179134e-05,281.9758,282.3521,282.32236,282.2622,282.23328,-4635643.0,12497523.0,-5225019.0,88918.43,14803388.0,25742658.0,0.0034606871,0.34954286,0.34821862,0.34091178,0.3867392
3.65,44.46,0.41930556,164.0,1240.0,988.0,1837.0,2525.0,964.0,33.0,1523.333333333333,7.0,125.0,151.0,142.0,175.0,136.0,127.0,130.0,198.0,443.0,446.0,10.0,5.0,195.0,84.22222222222223,294.0,276.3753,281.35455,0.15357417,2.0821435,2.3482962,9.127607e-05,281.29953,281.77667,281.75085,281.70752,281.7053,-4408109.0,12479938.0,-5108562.0,87798.94,14678097.0,25568830.0,0.0033530334,0.39564803,0.3942695,0.38822412,0.42854714
3.65,44.5,0.41930556,180.5,1224.5,976.5,1847.0,2473.5,958.0,65.0,1418.833333333333,4.0,129.0,149.0,143.0,175.0,138.0,130.0,133.0,198.0,354.0,479.5,16.5,5.0,240.0,77.83333333333333,264.5,276.3753,281.35455,0.15357417,2.0821435,2.3482962,9.127607e-05,281.29953,281.77667,281.75085,281.70752,281.7053,-4408109.0,12479938.0,-5108562.0,87798.94,14678097.0,25568830.0,0.0033530334,0.39564803,0.3942695,0.38822412,0.42854714
3.65,44.52,0.3353915,198.58333333333331,1234.0,984.0,1437.0,1838.0,961.0,65.0,1410.25,4.0,130.0,155.0,147.0,175.0,141.0,132.0,135.0,198.0,317.0,427.0,15.0,3.0,250.0,91.75,239.0,276.3753,281.35455,0.15357417,2.0821435,2.3482962,9.127607e-05,281.29953,281.77667,281.75085,281.70752,281.7053,-4408109.0,12479938.0,-5108562.0,87798.94,14678097.0,25568830.0,0.0033530334,0.39564803,0.3942695,0.38822412,0.42854714
3.65,44.53,0.3353915,175.22222222222226,1240.0,987.0,1635.0,2218.0,964.0,33.0,1517.333333333333,7.0,130.0,159.0,148.0,175.0,142.0,132.0,135.0,198.0,342.0,457.0,28.0,2.0,250.0,91.88888888888887,259.0,276.3753,281.35455,0.15357417,2.0821435,2.3482962,9.127607e-05,281.29953,281.77667,281.75085,281.70752,281.7053,-4408109.0,12479938.0,-5108562.0,87798.94,14678097.0,25568830.0,0.0033530334,0.39564803,0.3942695,0.38822412,0.42854714
3.65,44.54,0.3353915,185.88888888888889,1211.0,968.0,1731.0,2398.0,954.0,11.666666666666664,1601.333333333333,9.0,131.0,159.5,151.0,175.0,144.5,134.0,137.0,198.0,472.0,520.0,20.0,3.0,246.0,97.33333333333331,298.0,276.3753,281.35455,0.15357417,2.0821435,2.3482962,9.127607e-05,281.29953,281.77667,281.75085,281.70752,281.7053,-4408109.0,12479938.0,-5108562.0,87798.94,14678097.0,25568830.0,0.0033530334,0.39564803,0.3942695,0.38822412,0.42854714
3.65,44.57,0.3353915,176.55555555555554,1229.0,981.0,1583.0,2088.0,960.0,43.66666666666666,1251.7777777777776,6.0,130.0,164.0,156.0,175.0,149.0,135.0,140.0,198.0,376.0,435.0,24.0,3.0,217.0,85.77777777777777,275.0,276.55792,281.29742,0.1622412,2.1404853,0.19523294,9.946759e-05,281.1308,281.57007,281.5455,281.5135,281.5297,-4412797.5,12309250.0,-5096574.5,88211.695,14586856.0,25510184.0,0.0032481328,0.41967195,0.41877127,0.4135093,0.4502905
3.65,44.58,0.3353915,181.41666666666663,1224.0,977.0,1689.5,2266.0,958.5,41.0,1485.833333333333,6.25,131.0,163.0,157.0,175.0,150.0,136.0,141.0,198.0,418.0,469.0,14.0,5.0,230.0,94.41666666666669,306.0,276.55792,281.29742,0.1622412,2.1404853,0.19523294,9.946759e-05,281.1308,281.57007,281.5455,281.5135,281.5297,-4412797.5,12309250.0,-5096574.5,88211.695,14586856.0,25510184.0,0.0032481328,0.41967195,0.41877127,0.4135093,0.4502905
3.65,44.73,0.22595705,192.33333333333331,1228.0,980.0,1516.0,1890.0,960.0,33.0,1489.333333333333,7.0,139.0,167.0,163.0,175.0,157.0,143.0,148.0,198.0,276.0,361.0,8.0,20.0,167.0,96.33333333333331,237.0,276.71106,281.2981,0.16702858,2.1830842,1.9962158,0.00010991054,281.0802,281.6091,281.58237,281.54407,281.55414,-4543580.5,12200134.0,-5051155.0,88624.44,14521628.0,25538288.0,0.003153945,0.35398662,0.35306206,0.3492669,0.3782078
3.65,44.73,0.22595705,192.33333333333331,1228.0,980.0,1516.0,1890.0,960.0,33.0,1489.333333333333,7.0,139.0,167.0,163.0,175.0,157.0,143.0,148.0,198.0,276.0,361.0,8.0,20.0,167.0,96.33333333333331,237.0,276.71106,281.2981,0.16702858,2.1830842,1.9962158,0.00010991054,281.0802,281.6091,281.58237,281.54407,281.55414,-4543580.5,12200134.0,-5051155.0,88624.44,14521628.0,25538288.0,0.003153945,0.35398662,0.35306206,0.3492669,0.3782078
3.65,44.8,0.23157923,182.5,1208.0,966.0,1955.0,2662.0,953.0,81.0,1754.25,2.5,138.0,163.0,163.0,175.0,157.0,143.0,149.0,198.0,468.0,499.0,25.0,2.0,149.0,106.91666666666669,288.0,276.84598,281.3103,0.17653506,2.280502,0.6577581,0.000116134644,281.08835,281.53513,281.50348,281.46942,281.4978,-4668905.0,12046213.0,-5018875.0,88936.836,14457615.0,25573680.0,0.0030556465,0.35484353,0.35546246,0.35263172,0.37606946
3.66,44.42,0.37605044,217.5,1271.0,1010.0,1415.5,1741.0,980.0,57.0,1836.333333333333,4.75,134.0,155.0,144.0,175.0,139.0,134.0,136.0,198.0,165.0,425.5,25.0,1.5,115.0,114.91666666666669,276.0,276.819,282.1295,0.15934578,2.1660032,0.2014696,8.6179134e-05,281.9758,282.3521,282.32236,282.2622,282.23328,-4635643.0,12497523.0,-5225019.0,88918.43,14803388.0,25742658.0,0.0034606871,0.34954286,0.34821862,0.34091178,0.3867392
3.66,44.43,0.41398227,170.5,1245.9100102319235,992.2722032742156,1774.5365109140519,2539.5,970.0,57.0,1736.333333333333,4.75,129.0,153.0,142.0,175.0,136.0,130.0,131.0,198.0,449.0,511.5,11.0,5.5,176.5,93.83333333333331,200.5,276.819,282.1295,0.15934578,2.1660032,0.2014696,8.6179134e-05,281.9758,282.3521,282.32236,282.2622,282.23328,-4635643.0,12497523.0,-5225019.0,88918.43,14803388.0,25742658.0,0.0034606871,0.34954286,0.34821862,0.34091178,0.3867392
3.66,44.46,0.41930556,162.25,1243.0,989.0,1855.5,2598.0,965.0,57.0,1241.6666666666667,4.75,129.0,157.0,145.0,175.0,139.0,131.0,133.0,198.0,448.5,484.5,13.0,2.5,185.0,72.08333333333333,221.0,276.3753,281.35455,0.15357417,2.0821435,2.3482962,9.127607e-05,281.29953,281.77667,281.75085,281.70752,281.7053,-4408109.0,12479938.0,-5108562.0,87798.94,14678097.0,25568830.0,0.0033530334,0.39564803,0.3942695,0.38822412,0.42854714
3.66,44.47,0.41930556,165.125,1244.0,989.5,1922.5,2693.0,965.5,43.0,1487.9375,6.0625,121.0,149.0,139.0,175.0,132.0,123.0,126.0,198.0,413.0,509.5,14.0,6.5,203.0,87.25,255.0,276.3753,281.35455,0.15357417,2.0821435,2.3482962,9.127607e-05,281.29953,281.77667,281.75085,281.70752,281.7053,-4408109.0,12479938.0,-5108562.0,87798.94,14678097.0,25568830.0,0.0033530334,0.39564803,0.3942695,0.38822412,0.42854714
